episode_id,source,modality,prompt_condition,condition,model,hmm_group_true,hmm_group_scored_by,length,mean_loglik_per_step
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run05,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__simulation_only,5,-4.345846882278282
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run05,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_4b__text_only,5,-1.1359237989682813
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run05,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_9b__text_only,5,-1.4306656486805407
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run05,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,human,10,-1.7487626246454286
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run05,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_3b__chart_only,10,-1.4563398736579567
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run05,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_3b__simulation_only,10,-2.8010395877915863
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run05,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_7b__chart_only,10,-1.9648081961664556
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run05,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_7b__simulation_only,10,-1.4892965646905298
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run05,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen35_4b__text_only,10,-3.3025532323662232
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run05,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen35_9b__text_only,10,-1.312881396905916
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run04,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,human,18,-1.4908788743534775
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run04,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_3b__chart_only,18,-1.2326341169786008
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run04,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_3b__simulation_only,18,-1.16110784329265
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run04,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_7b__chart_only,18,-2.1404468954413245
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run04,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_7b__simulation_only,18,-1.176651390848268
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run04,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen35_4b__text_only,18,-2.132632141775914
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run04,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen35_9b__text_only,18,-1.525551850871185
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run09,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,human,11,-1.87929596173468
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run09,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__chart_only,11,-1.9985022497437674
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run09,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__simulation_only,11,-2.475859036135388
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run09,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__chart_only,11,-2.1004548715856632
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run09,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__simulation_only,11,-2.7381496966670467
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run09,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_4b__text_only,11,-1.7796617328635913
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run09,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_9b__text_only,11,-1.3645830781995556
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run00,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,human,11,-1.824139857504103
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run00,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_3b__chart_only,11,-1.4812508551941463
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run00,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_3b__simulation_only,11,-1.5060847719840993
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run00,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_7b__chart_only,11,-2.0262871240594005
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run00,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_7b__simulation_only,11,-1.3466781483090002
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run00,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen35_4b__text_only,11,-2.0112941875485038
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run00,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen35_9b__text_only,11,-1.3046076701822027
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run01,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,human,7,-3.069769959396126
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run01,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_3b__chart_only,7,-2.0792063517258876
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run01,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_3b__simulation_only,7,-3.261848199123325
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run01,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_7b__chart_only,7,-2.7305671533209157
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run01,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_7b__simulation_only,7,-3.763438057988554
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run01,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen35_4b__text_only,7,-1.5425293004483982
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run01,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen35_9b__text_only,7,-1.6833230756407824
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run04,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,human,4,-2.873944449195054
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run04,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__chart_only,4,-2.3481236394610008
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run04,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__simulation_only,4,-2.0302748482148854
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run04,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__chart_only,4,-2.028838096679541
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run04,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__simulation_only,4,-1.975110688475095
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run04,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_4b__text_only,4,-1.0112026123168714
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run04,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_9b__text_only,4,-1.3910252719456264
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run03,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,human,4,-3.0169473897382018
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run03,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__chart_only,4,-2.658329356769939
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run03,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__simulation_only,4,-3.8262453222573147
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run03,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__chart_only,4,-1.971053128500092
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run03,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__simulation_only,4,-4.720684503868723
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run03,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_4b__text_only,4,-1.7430828107080905
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run03,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_9b__text_only,4,-1.689751039501414
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run01,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,human,5,-2.486201906398524
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run01,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__chart_only,5,-2.407958391500652
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run01,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__simulation_only,5,-1.9983545492163288
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run01,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__chart_only,5,-2.0288982269699076
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run01,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__simulation_only,5,-1.9494543532268565
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run01,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_4b__text_only,5,-1.1359237736434176
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run01,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_9b__text_only,5,-1.4225084655855382
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run08,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,human,5,-2.486201906398524
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run08,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__chart_only,5,-2.407958391500652
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run08,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__simulation_only,5,-1.9983545492163288
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run08,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__chart_only,5,-2.0288982269699076
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run08,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__simulation_only,5,-1.9494543532268565
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run08,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_4b__text_only,5,-1.1359237736434176
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run08,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_9b__text_only,5,-1.4225084655855382
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run06,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,human,7,-2.0086887196647303
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run06,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__chart_only,7,-1.9055368211741752
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run06,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__simulation_only,7,-1.6631327942851002
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run06,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__chart_only,7,-2.021984349517453
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run06,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__simulation_only,7,-1.8762557875581318
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run06,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_4b__text_only,7,-1.181923928666907
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run06,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_9b__text_only,7,-1.3188151334300415
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run02,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,human,5,-2.486201906398524
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run02,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__chart_only,5,-2.407958391500652
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run02,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__simulation_only,5,-1.9983545492163288
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run02,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__chart_only,5,-2.0288982269699076
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run02,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__simulation_only,5,-1.9494543532268565
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run02,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_4b__text_only,5,-1.1359237736434176
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run02,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_9b__text_only,5,-1.4225084655855382
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run07,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,human,7,-2.111759541606335
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run07,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__chart_only,7,-2.7550986674014024
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run07,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__simulation_only,7,-3.973836256595857
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run07,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__chart_only,7,-2.1720428214084944
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run07,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__simulation_only,7,-3.798928454293364
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run07,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_4b__text_only,7,-1.336251235676753
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_4b__run07,model,text_only,normal,text_only_normal,qwen35_4b,qwen35_4b__text_only,qwen35_9b__text_only,7,-1.6441645750380711
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run02,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,human,5,-2.486201906398524
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run02,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_3b__chart_only,5,-2.407958391500652
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run02,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_3b__simulation_only,5,-1.9983545492163288
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run02,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_7b__chart_only,5,-2.0288982269699076
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run02,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen25_vl_7b__simulation_only,5,-1.9494543532268565
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run02,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen35_4b__text_only,5,-1.1359237736434176
model__scientific-exploration-increase-student-simulation-text-normal__text_only__normal__beers_wavelength__qwen35_9b__run02,model,text_only,normal,text_only_normal,qwen35_9b,qwen35_9b__text_only,qwen35_9b__text_only,5,-1.4225084655855382
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run02,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,human,11,-2.4546054784366174
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run02,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__chart_only,11,-2.643827578953955
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run02,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__simulation_only,11,-3.1095869384074786
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run02,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__chart_only,11,-2.1979995241272636
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run02,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__simulation_only,11,-3.1881649405846475
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run02,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen35_4b__text_only,11,-1.6183346732809063
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run02,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen35_9b__text_only,11,-1.655459603636405
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run09,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,human,6,-2.245181891882362
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run09,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__chart_only,6,-2.640258024603518
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run09,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__simulation_only,6,-3.784514675562622
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run09,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__chart_only,6,-2.2176588584289436
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run09,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__simulation_only,6,-2.104753274333914
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run09,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen35_4b__text_only,6,-1.229093559275525
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run09,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen35_9b__text_only,6,-1.5944391841206145
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run04,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,human,6,-2.2452608503464244
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run04,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__chart_only,6,-2.4371312453736405
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run04,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__simulation_only,6,-3.027867881251648
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run04,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__chart_only,6,-2.2125523515599084
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run04,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__simulation_only,6,-2.104752324825747
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run04,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen35_4b__text_only,6,-1.2290935661868272
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run04,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen35_9b__text_only,6,-1.547754678961267
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_9b__run05,model,text_only,student,text_only_student,qwen35_9b,qwen35_9b__text_only,human,6,-2.2452608503464244
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_9b__run05,model,text_only,student,text_only_student,qwen35_9b,qwen35_9b__text_only,qwen25_vl_3b__chart_only,6,-2.4371312453736405
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_9b__run05,model,text_only,student,text_only_student,qwen35_9b,qwen35_9b__text_only,qwen25_vl_3b__simulation_only,6,-3.027867881251648
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_9b__run05,model,text_only,student,text_only_student,qwen35_9b,qwen35_9b__text_only,qwen25_vl_7b__chart_only,6,-2.2125523515599084
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_9b__run05,model,text_only,student,text_only_student,qwen35_9b,qwen35_9b__text_only,qwen25_vl_7b__simulation_only,6,-2.104752324825747
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_9b__run05,model,text_only,student,text_only_student,qwen35_9b,qwen35_9b__text_only,qwen35_4b__text_only,6,-1.2290935661868272
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_9b__run05,model,text_only,student,text_only_student,qwen35_9b,qwen35_9b__text_only,qwen35_9b__text_only,6,-1.547754678961267
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run03,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,human,15,-2.433356814404223
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run03,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__chart_only,15,-2.663014367912187
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run03,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_3b__simulation_only,15,-3.028769471781151
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run03,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__chart_only,15,-2.6061147106229257
model__scientific-exploration-increase-student-simulation-text-student__text_only__student__beers_wavelength__qwen35_4b__run03,model,text_only,student,text_only_student,qwen35_4b,qwen35_4b__text_only,qwen25_vl_7b__simulation_only,15,-3.5532566808130057
