episode_id,source,modality,prompt_condition,condition,model,hmm_group_true,hmm_group_scored_by,length,mean_loglik_per_step
model_067,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__simulation__student,5,-1.64479459477134
model_067,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_4b__text__normal,5,-2.850116152369626
model_067,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_4b__text__student,5,-3.610895314686487
model_067,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_9b__text__normal,5,-1.2368024584637758
model_067,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_9b__text__student,5,-3.8412668604684597
model_068,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,human,5,-2.1428191589586985
model_068,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__chart__normal,5,-3.822244287220731
model_068,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__chart__student,5,-1.9006398471599297
model_068,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__simulation__normal,5,-4.016634270661407
model_068,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__simulation__student,5,-4.282777591979788
model_068,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__chart__normal,5,-1.615267051527312
model_068,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__chart__student,5,-1.7170609465334852
model_068,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__simulation__normal,5,-1.5185702378866597
model_068,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__simulation__student,5,-3.791385490429127
model_068,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_4b__text__normal,5,-6.494769966272143
model_068,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_4b__text__student,5,-4.247358304037531
model_068,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_9b__text__normal,5,-1.5035438390955709
model_068,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_9b__text__student,5,-4.548607103572275
model_069,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,human,29,-1.66609086074362
model_069,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_3b__chart__normal,29,-1.1245058029939357
model_069,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_3b__chart__student,29,-1.9730253495743324
model_069,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_3b__simulation__normal,29,-1.2861678715325935
model_069,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_3b__simulation__student,29,-2.0757458676578255
model_069,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_7b__chart__normal,29,-2.0482499295817718
model_069,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_7b__chart__student,29,-2.509216876235618
model_069,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_7b__simulation__normal,29,-1.4241364474025728
model_069,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_7b__simulation__student,29,-2.8158698003482527
model_069,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen35_4b__text__normal,29,-3.179343154490477
model_069,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen35_4b__text__student,29,-2.782633350647407
model_069,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen35_9b__text__normal,29,-2.0438646906215556
model_069,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen35_9b__text__student,29,-2.7529242319299887
model_070,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,human,10,-1.954540612385771
model_070,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_3b__chart__normal,10,-1.6757890037645098
model_070,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_3b__chart__student,10,-3.2114220746059177
model_070,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_3b__simulation__normal,10,-1.5952024346496896
model_070,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_3b__simulation__student,10,-1.777696658885506
model_070,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_7b__chart__normal,10,-1.7224405164867769
model_070,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_7b__chart__student,10,-2.3484225118317115
model_070,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_7b__simulation__normal,10,-1.2699629275059383
model_070,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_7b__simulation__student,10,-2.2033819560940993
model_070,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen35_4b__text__normal,10,-1.5621088645722527
model_070,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen35_4b__text__student,10,-2.8940641648810277
model_070,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen35_9b__text__normal,10,-2.52603711182434
model_070,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen35_9b__text__student,10,-2.183071579838068
model_071,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,human,7,-2.522983223114985
model_071,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__chart__normal,7,-4.495183875784388
model_071,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__chart__student,7,-3.526569174543663
model_071,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__simulation__normal,7,-4.631997945870073
model_071,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__simulation__student,7,-5.458451454858832
model_071,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__chart__normal,7,-2.0599418625682584
model_071,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__chart__student,7,-3.9284359413214367
model_071,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__simulation__normal,7,-2.2081344118244006
model_071,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__simulation__student,7,-3.7241647540950416
model_071,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_4b__text__normal,7,-6.5746123907586815
model_071,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_4b__text__student,7,-3.724877287542014
model_071,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_9b__text__normal,7,-3.4700164559588536
model_071,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_9b__text__student,7,-4.42739781064109
model_072,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,human,12,-1.9606919428320682
model_072,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__chart__normal,12,-2.24005049480272
model_072,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__chart__student,12,-2.616513587839265
model_072,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__simulation__normal,12,-1.6026753983207203
model_072,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__simulation__student,12,-3.0281673098406596
model_072,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__chart__normal,12,-1.257632095760983
model_072,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__chart__student,12,-2.3585654510912466
model_072,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__simulation__normal,12,-2.3498640458854587
model_072,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__simulation__student,12,-3.3099259206342198
model_072,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_4b__text__normal,12,-2.6291925727657595
model_072,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_4b__text__student,12,-2.9853719442674276
model_072,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_9b__text__normal,12,-3.0707196679613253
model_072,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_9b__text__student,12,-3.0761519210611223
model_073,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,human,9,-1.4899876256442388
model_073,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_3b__chart__normal,9,-0.7885998423196252
model_073,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_3b__chart__student,9,-1.4327018335140957
model_073,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_3b__simulation__normal,9,-0.6242445840755109
model_073,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_3b__simulation__student,9,-1.611500698604705
model_073,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_7b__chart__normal,9,-1.1809508409249283
model_073,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_7b__chart__student,9,-1.5290576538900638
model_073,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_7b__simulation__normal,9,-0.918598115742607
model_073,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen25_vl_7b__simulation__student,9,-1.2293358837033777
model_073,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen35_4b__text__normal,9,-0.9805016350538508
model_073,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen35_4b__text__student,9,-3.3775808236065306
model_073,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen35_9b__text__normal,9,-1.2681976306480562
model_073,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,qwen35_9b__text__student,9,-2.641290121524451
model_074,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,human,5,-2.174361127255856
model_074,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__chart__normal,5,-6.845195505403822
model_074,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__chart__student,5,-4.108353810030372
model_074,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__simulation__normal,5,-4.980807471016829
model_074,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__simulation__student,5,-4.333595333643879
model_074,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__chart__normal,5,-1.6653241822431568
model_074,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__chart__student,5,-1.7667617477586273
model_074,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__simulation__normal,5,-1.7994497646740157
model_074,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__simulation__student,5,-4.446255049454623
model_074,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_4b__text__normal,5,-7.319811606298782
model_074,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_4b__text__student,5,-5.07218261320268
model_074,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_9b__text__normal,5,-4.113333255674784
model_074,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_9b__text__student,5,-5.3022020673896595
model_075,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,human,20,-1.529481212948469
model_075,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__chart__normal,20,-4.726330658178016
model_075,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__chart__student,20,-4.7930459201555164
model_075,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__simulation__normal,20,-3.606774199788596
model_075,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_3b__simulation__student,20,-2.2835031054498924
model_075,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__chart__normal,20,-1.4086566613520106
model_075,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__chart__student,20,-1.9861478117524682
model_075,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__simulation__normal,20,-2.3175749689013774
model_075,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen25_vl_7b__simulation__student,20,-4.035621104004293
model_075,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_4b__text__normal,20,-6.596376452668895
model_075,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_4b__text__student,20,-2.0104892768166023
model_075,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_9b__text__normal,20,-4.377674543788908
model_075,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,qwen35_9b__text__student,20,-2.399230678738035
model_076,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,human,11,-2.281625177100269
model_076,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__chart__normal,11,-1.7164059446064948
model_076,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__chart__student,11,-1.7365890448971035
model_076,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__simulation__normal,11,-2.118549085631827
model_076,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__simulation__student,11,-2.766279896337162
model_076,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__chart__normal,11,-2.8892488631246516
model_076,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__chart__student,11,-2.7339278038458876
model_076,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__simulation__normal,11,-2.716834481784892
model_076,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__simulation__student,11,-1.7400113119180098
model_076,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_4b__text__normal,11,-2.6807805172417662
model_076,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_4b__text__student,11,-3.0033071416898385
model_076,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_9b__text__normal,11,-1.5635729762054211
model_076,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_9b__text__student,11,-2.171270950975722
model_077,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,human,12,-1.7776462980347498
model_077,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__chart__normal,12,-1.4633446878293486
model_077,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__chart__student,12,-1.5121096810506744
model_077,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__simulation__normal,12,-1.3103603490183562
model_077,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__simulation__student,12,-1.4489698447876542
model_077,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__chart__normal,12,-2.2924541600541875
model_077,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__chart__student,12,-1.723060053024781
model_077,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__simulation__normal,12,-1.4807887453753297
model_077,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__simulation__student,12,-1.868241982668428
model_077,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_4b__text__normal,12,-3.0395377564620287
model_077,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_4b__text__student,12,-2.9445826101388692
model_077,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_9b__text__normal,12,-1.198134526156123
model_077,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_9b__text__student,12,-2.205523788283743
model_078,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,human,6,-2.28969053883191
model_078,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_3b__chart__normal,6,-4.073242167033799
model_078,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_3b__chart__student,6,-2.0825855417877546
model_078,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_3b__simulation__normal,6,-3.784514675562622
model_078,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_3b__simulation__student,6,-3.358683362083619
model_078,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_7b__chart__normal,6,-2.140155528200571
model_078,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_7b__chart__student,6,-1.7410852789910758
model_078,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_7b__simulation__normal,6,-3.8851552872187014
model_078,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_7b__simulation__student,6,-1.6603959359543465
model_078,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen35_4b__text__normal,6,-1.1705650518209492
model_078,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen35_4b__text__student,6,-1.2905479225329153
model_078,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen35_9b__text__normal,6,-3.693596037985206
model_078,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen35_9b__text__student,6,-3.2375467939070433
model_079,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,human,5,-2.486201906398524
model_079,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__chart__normal,5,-4.476953596908835
model_079,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__chart__student,5,-2.26130219380937
model_079,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__simulation__normal,5,-1.9983545492163288
model_079,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__simulation__student,5,-1.2749805523647142
model_079,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__chart__normal,5,-2.1758617935139104
model_079,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__chart__student,5,-1.6722085910981364
model_079,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__simulation__normal,5,-1.9494543532268565
model_079,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__simulation__student,5,-1.3370598307512351
model_079,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_4b__text__normal,5,-0.9739825911906331
model_079,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_4b__text__student,5,-1.183007444951393
model_079,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_9b__text__normal,5,-1.6553823914277046
model_079,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_9b__text__student,5,-1.4435570419988724
model_080,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,human,7,-2.1366152981971003
model_080,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__chart__normal,7,-3.157547534925176
model_080,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__chart__student,7,-2.196450228288558
model_080,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__simulation__normal,7,-3.06178162417174
model_080,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__simulation__student,7,-3.8851053122047605
model_080,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__chart__normal,7,-1.867432190321184
model_080,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__chart__student,7,-2.4289331269462795
model_080,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__simulation__normal,7,-1.3799468376259385
model_080,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__simulation__student,7,-1.4935273417445163
model_080,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_4b__text__normal,7,-3.4600858023345955
model_080,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_4b__text__student,7,-3.9575846856397336
model_080,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_9b__text__normal,7,-1.0967444494532625
model_080,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_9b__text__student,7,-4.2054304879042
model_081,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,human,6,-2.6361688194795834
model_081,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__chart__normal,6,-3.2159813819415644
model_081,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__chart__student,6,-1.8958658989417192
model_081,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__simulation__normal,6,-2.250326254964247
model_081,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__simulation__student,6,-1.482201586988804
model_081,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__chart__normal,6,-3.729271744918952
model_081,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__chart__student,6,-1.8190268514163037
model_081,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__simulation__normal,6,-1.745280161682201
model_081,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_7b__simulation__student,6,-1.4566679942062561
model_081,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_4b__text__normal,6,-1.6667040364441597
model_081,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_4b__text__student,6,-1.7621842884785057
model_081,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_9b__text__normal,6,-1.254060571426793
model_081,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen35_9b__text__student,6,-3.6432930461091915
model_082,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,human,5,-2.485586599804074
model_082,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_3b__chart__normal,5,-2.2500524353911104
model_082,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_3b__chart__student,5,-2.2613075247803627
model_082,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_3b__simulation__normal,5,-4.191220950287266
model_082,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_3b__simulation__student,5,-4.046337904839195
model_082,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_7b__chart__normal,5,-4.295630264161816
model_082,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_7b__chart__student,5,-4.217578334754389
model_082,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_7b__simulation__normal,5,-4.345846882278282
model_082,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen25_vl_7b__simulation__student,5,-2.992647539283062
model_082,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen35_4b__text__normal,5,-0.9739824767426603
model_082,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen35_4b__text__student,5,-4.9840111555266144
model_082,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen35_9b__text__normal,5,-4.087315617054636
model_082,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,qwen35_9b__text__student,5,-4.637368090664163
model_083,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,human,10,-1.7487626246454286
model_083,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__chart__normal,10,-2.8017753142891255
model_083,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__chart__student,10,-2.0287485364350735
model_083,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__simulation__normal,10,-2.8010395877915863
model_083,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,qwen25_vl_3b__simulation__student,10,-3.3647542705577997
